taxid,n,gc_mean,gc_stdev,length_mean,length_stdev
269548,2,38.24355,0.061589000641347945,1186815000,7587255.762131655
219595,1,41.1,,1052380000,
157461,2,35.4,0.7071067811865476,511373500,47122303.005052716
118683,1,41.602,,1983630000,
938182,2,35.741600000000005,0.0588312841947193,624316000,47834359.53370757
435218,1,39.8884,,564623000,
8869,2,42.094300000000004,0.14948237354283947,974392500,225987791.73331466
333523,1,52.4,,87617300,
170625,1,30.1,,98759100,
30019,3,39.48916666666667,0.35680294748408914,122445333.33333333,11833112.960389305
462259,1,35.5,,155550000,
1577620,1,28.2,,41711600,
7225,2,38.0,0.9899494936611706,217247500,42186697.67237061
292402,1,38.6,,99885500,
1577615,1,31.2,,410873000,
1582032,1,30.1,,97281300,
204567,1,23.2,,269281000,
1577623,1,30.3,,441264000,
1577614,1,18.5,,451942000,
1577616,1,30.2,,399686000,
1577624,1,28.6,,233053000,
1352481,1,22.3,,315429000,
88686,1,26.6,,412271000,
1577617,1,23.1,,516231000,
139677,1,26.2,,315521000,
594049,1,28.6,,342258000,
312236,1,20.8,,541697000,
343691,4,39.21295,4.936717277368299,1171021750,354846542.82133
85120,2,31.599999999999998,1.6970562748477132,291984000,50536921.65140255
1608454,1,38.0001,,1632720000,
1436202,1,38.5,,923471000,
135647,3,39.60733333333333,0.08862783610882817,579793000,34557753.6741033
7446,2,29.99945,0.8477503199645532,224022000,33529589.35030371
685728,2,42.572050000000004,0.18094862530564035,1981005000,405645947.16328675
62330,2,38.3782,0.5348555692895041,516325500,14767925.125081046
36249,1,41.9,,1018440000,
307959,1,38.1,,1655790000,
238572,1,35.8347,,614071000,
214431,1,41.2064,,657950000,
212017,1,39.1,,426832000,
173321,1,40.5002,,666142000,
155126,3,55.83333333333333,0.0577350269189634,20374133.333333332,233198.93510334333
81964,1,44.7,,114503000,
27342,1,49.4,,44406200,
57679,4,58.875,0.741057802513857,18215975,1356523.9434549862
879819,4,60.675000000000004,0.05000000000000071,19878900,61322.58963872938
1661398,1,32.9,,249608000,
137263,1,35.5351,,420598000,
27357,26,51.90384615384615,0.6346531457297094,49741950,1416771.2053115703
65409,1,34.3448,,386674000,
54769,1,41.0,,1070990000,
99837,1,40.2,,3106270000,
9317,2,41.526799999999994,3.921897051173066,1768669370,2498845544.9896846
171275,1,41.9,,1193280000,
34285,1,34.1683,,732155000,
111878,1,35.4,,61460500,
7574,1,37.0,,406308000,
5050,1,49.6,,53344100,
1662659,3,50.166666666666664,0.28867513459481287,33853066.666666664,81016.93238659023
104259,3,49.8,0.2645751311064588,34810533,1621302.8458209157
37360,51,58.321256862745095,1.2711587488987997,24131998.039215688,265930.2227955266
498019,192,44.7732984375,1.8573124439067163,12502834.895833334,343633.4105086264
858221,2,53.7,0.0,32204550,189292.48532363877
1509407,1,48.9,,36137300,
354353,2,52.150000000000006,0.07071067811865575,48220600,198555.58415718254
175104,4,34.9701,0.7576472618133954,218841390,251386012.90788397
76202,1,34.1,,260398000,
73863,1,42.1646,,2816640000,
689266,1,35.4,,1107790000,
425635,1,44.2,,1178370000,
35629,10,44.65,0.20138409955990888,9193684,174261.30195772095
78449,2,40.9848,0.26134666632655185,2773505000,102579980.74673244
53488,2,45.05,0.07071067811865575,9208000,2969.8484809834995
48254,2,46.0056,0.007919595949290972,9241040,56681.67957991365
269814,2,23.6025,0.0035355339059320342,26405350,6776982.10156999
214487,1,40.7,,786426000,
214483,2,40.8,0.0,728628500,66433389.19925733
201710,1,41.7,,523558000,
201709,1,40.7,,784925000,
201708,2,40.900000000000006,0.282842712474618,714522500,94061465.35377811
201703,1,40.6,,794047000,
1677794,1,37.5066,,520799000,
1245466,1,40.3,,432265000,
105747,1,40.7,,773124000,
50768,1,37.9,,1288980000,
4509,2,44.65,1.0606601717798212,1310617500,665673859.3429217
91492,6,49.763133333333336,0.27442103903794784,32438683.166666668,987989.9121449402
1617101,1,53.8,,70257300,
139080,1,50.5,,61019000,
182055,1,48.8,,46746900,
1148796,1,45.3,,243175000,
66527,3,42.931066666666666,6.695300994976499,59056400,12861413.285871813
680683,3,36.471133333333334,0.9776501691982332,326971666.6666667,79707331.23328954
528323,6,47.416666666666664,1.8766104195241653,11903096.666666666,3331154.2035856983
980417,2,43.7,1.979898987322336,670808500,41134522.78196503
272788,1,41.3,,583528000,
13013,4,37.9837,1.922681570099427,955161000,22195867.72352007
867363,1,40.9,,2585040000,
282301,2,45.9,0.1414213562373115,902265499.5,194955702.82705504
138282,2,50.6,0.848528137423859,34362500,2151018.8283694778
183478,3,51.1,0.3605551275463972,34777766.666666664,538647.8008247443
3034142,2,48.25,0.07071067811865073,8763300,115201.83679091232
4109,5,34.5628,0.1300738251916975,716669600,32084917.091991995
36881,1,51.1,,914256000,
81069,2,37.9,0.0,706583000,29384529.39898817
42673,4,47.85,0.4358898943540668,49459475,1826622.6619547526
30602,2,39.599999999999994,1.8384776310850246,2129945000,14234059.505285202
87288,2,40.7,0.282842712474618,2121634999.5,8577204.54868604
27349,1,44.8,,99534100,
1306850,1,46.3,,67296800,
441921,2,39.79805,0.16284669170726673,255925500,22837427.711981926
948313,2,59.093050000000005,0.1315925719788188,7456685,4560.838738653231
1381934,2,59.80515,0.0072831998462220505,7654820,104651.80361560904
169489,2,59.05,0.07071067811865575,7546050,7339.768388716363
1381935,2,58.03185,0.0450427019615811,7717180,82448.65068635144
223818,3,62.326299999999996,0.06469211698499257,8380056.666666667,47910.402141219114
253288,2,49.66685,0.046881179592671886,8185430,111143.04386690154
55194,19,63.59633157894737,1.5313248033620477,11027233.52631579,3372937.619741274
76776,2,65.95,0.07071067811865073,8679030,357979.87904350157
180528,3,57.960766666666665,0.05336443884585939,7629570,64343.653144657554
77020,3,54.913066666666666,0.32377803096154234,8178233.333333333,41287.23571920665
76774,2,62.5954,0.5591800425623199,8006170,230926.93259990268
104452,3,38.79743333333333,0.004445597072760013,623464333.3333334,13136143.358434139
597456,1,39.6,,296955000,
100787,8,52.45,1.5240922356790416,77492175,14577639.945845634
1266744,6,46.46666666666667,1.3544986772480325,32350333.333333332,5599356.248236637
857342,1,47.6,,28632900,
36930,1,37.7,,1170600000,
30601,1,40.8,,2199540000,
241750,1,41.2,,1082660000,
210850,1,41.036,,908140000,
1714386,1,49.8,,42573500,
137042,2,36.4,0.0,654705000,90198541.008156
1609942,2,34.6,3.3941125496954263,148775050,124644470.03619936
178035,1,39.6,,279506000,
268505,1,55.5,,23913700,
1615772,1,27.2,,42622400,
1615773,1,28.8,,49041500,
1615771,1,29.8,,57107400,
671144,1,40.0,,9815590,
691651,1,33.4,,298170000,
204149,2,35.849999999999994,0.07071067811865575,321871000,15197138.941261278
150374,2,56.6,0.0,27289850,125794.2963730868
1220523,1,41.3,,1036000000,
305400,2,54.400000000000006,0.4242640687119295,44489700,784039.9989796439
266788,1,33.5,,539624000,
435756,4,44.622175,1.310183290930444,747802250,101957094.26804656
104711,2,40.1,0.1414213562373115,700255500,49885676.30592974
1347729,1,40.8,,2627450000,
69957,1,30.6,,1065960000,
57247,1,41.4,,1126530000,
57237,1,37.1,,1152370000,
351238,2,40.35,0.3535533905932738,738343500,394390928.52714044
295400,1,36.3,,738295000,
176066,2,41.1406,1.613051989242751,1165545000,4292138.161802343
176024,1,40.6,,1120780000,
179993,4,48.275,0.09574271077563146,43463700,10789442.620759733
157538,1,56.6,,30379900,
143450,1,52.4,,33245399,
717646,1,54.8,,21875600,
1664694,1,53.6,,30363600,
5684,1,55.6,,27764200,
5327,2,57.678200000000004,1.445043418032832,39256800,2577828.4814936775
306582,2,58.75,0.07071067811865073,38504000,566392.5317304246
198730,1,46.2,,37629200,
78410,4,51.8,0.7118052168020889,44439950,1080136.7614026167
1577618,1,24.4,,494581000,
10129,3,35.1422,10.863468254659741,3013640000,690950611.4766815
29092,4,38.275,7.918911962300546,2416242500,483859150.6058349
559298,1,35.9,,75404700,
357447,3,49.666666666666664,0.6806859285554062,36140133.333333336,147858.72761975648
561074,1,41.244,,2379660000,
486853,1,15.7,,1535690000,
13151,2,39.819,0.3097127701597045,1564073500,1538263426.3169947
150421,1,43.1,,935572000,
146911,1,45.5,,2490270000,
92921,2,35.8408,1.9221990739775126,1085968500,553808152.3456476
86924,2,39.8,0.0,1145400000,579827.5605729689
319348,1,28.1591,,118969000,
266091,1,33.8177,,484869000,
77149,1,40.6,,2547630000,
609295,1,43.6,,259666000,
596104,2,51.9,0.0,40196100,189363.19600175743
1330343,2,54.2,0.0,53178000,626638.0294875184
1642459,3,52.7754,0.30380171164757863,43858400,11377869.22978112
1690101,2,51.6,0.0,55241850,479489.10832259787
59866,1,37.6,,248493000,
796727,1,30.7114,,532308000,
392030,13,32.03846153846154,0.866543383736461,195687073.6153846,76842530.12002821
5005,1,61.3,,20525900,
5077,27,35.477777777777774,9.97178069636563,32252399.925925925,1007630.3032324796
253101,1,41.1,,63226400,
286115,3,46.9,0.1732050807568902,15591139.666666666,11731809.28556292
263744,2,44.55,9.263098833543774,423498650,530838283.5335494
114634,1,30.6,,5237690,
5681,2,54.59895,1.9745956864634318,33399000,694661.7018376642
110193,1,32.2,,195273000,
454923,2,35.55,4.737615433949865,192681339.5,271091531.8593565
1735277,1,51.9,,36473800,
1735278,1,37.6,,68152500,
1735280,1,45.6,,42813600,
51284,1,43.1,,61124900,
1735279,1,44.4,,57952700,
253104,1,41.7,,69308100,
746836,3,41.3,2.1000000000000028,59738933.333333336,7122045.780064414
717982,1,57.9,,74920200,
12930,2,42.2114,0.01612203461105088,1129965000,601040.7640085653
109274,1,43.5752,,444668000,
135760,1,41.1,,622646000,
1250792,2,39.6,0.1414213562373115,814998500,71551428.08148555
1215352,1,42.6,,1188080000,
120202,1,40.3395,,108160000,
1735703,1,34.8,,289319000,
861768,1,43.8475,,2068070000,
887050,2,42.48365,0.542563033204437,1182315000,8068088.3733385075
57439,1,43.7,,972138000,
1518534,12,44.40985,0.19605255093283683,243324083.33333334,50585354.10833012
39708,21,33.70952380952381,0.9989518316239085,278441100,110237800.53169602
34825,1,40.8,,2220160000,
311356,1,39.9,,1046950000,
264361,1,52.6,,32336000,
89421,1,49.7,,36718300,
166112,1,48.2,,27454900,
1080349,12,39.464375000000004,0.6287307866213134,12274033.333333334,1752095.5999930915
198806,4,42.025000000000006,0.699404508611909,886510825,579704209.5052061
143630,1,40.6,,1562180000,
468837,1,51.3,,35354200,
61394,1,39.3,,2420800000,
61388,2,40.40665,2.1307248637494243,2453560000,11313708.49898476
61383,2,41.5981,0.13873435046879884,1912060000,701096373.5464618
61379,3,41.7894,0.09624255815386484,2432223333.3333335,20856726.333088167
61376,1,41.7986,,2428300000,
46844,1,41.7536,,2426390000,
33519,1,19.1,,1444920000,
77115,1,39.0001,,1086880000,
68464,1,38.5,,724240000,
67549,1,39.3032,,882128000,
40147,2,39.0677,1.085691751833827,1426976000,615853236.8608612
61408,2,40.45,2.050609665440987,2485980000,2404163.0560342614
283036,2,40.9719,0.24310331137193622,787305500,6219004.140535685
270329,1,40.5,,773628000,
230439,1,34.8,,63065900,
191816,1,40.7,,2413210000,
166745,2,42.95,0.07071067811865575,949316500,50175590.086216226
1608482,1,41.9,,2473140000,
37653,1,38.1521,,2342530000,
5477,22,31.77451818181818,1.007733601719539,20346890.90909091,5382770.64883956
1629725,2,34.849999999999994,0.6363961030678917,426006000,3167838.3797157328
100951,8,53.6625,0.46885117955640027,20926037.5,1680257.3178257975
77044,7,46.2,1.6931233465600395,48317357.14285714,1798204.7546160615
293939,13,49.43076923076923,0.1652503927610832,31051007.692307692,383794.1515568349
167804,1,44.134,,2373370000,
162300,2,41.2,0.0,1107665000,756604.2558696058
161756,3,37.52643333333333,1.2368007775439533,267890000,24921111.913395837
154293,1,35.7489,,1284290000,
27454,2,31.9,1.6970562748477156,707795500,217081.7818242701
1759314,1,33.1,,13991500,
626713,1,51.6,,55029900,
9172,2,41.703050000000005,0.0043133513652354235,1040294999.5,4999244.23588211
92180,1,33.6,,49331800,
266149,1,18.8,,55455400,
990121,1,33.6,,49773200,
58627,4,35.725,0.12583057392117766,11885975,130801.36021209157
1420901,1,49.0,,28506900,
1391699,1,50.5,,27778900,
1437433,1,50.2,,27649900,
1420907,1,50.9,,26440700,
1420902,1,51.0,,25759900,
1420906,1,50.6,,26549600,
1420910,1,50.4,,27599200,
1420909,1,50.2,,32006900,
1420911,1,50.2,,32880400,
1420908,1,50.5,,27027000,
1420912,1,50.4,,30255800,
1420915,1,50.4,,34096400,
1420914,1,50.2,,32578200,
1420913,1,50.2,,35479400,
275449,1,28.0,,173585000,
188704,1,48.686,,68163500,
96373,1,56.9,,26537300,
446433,1,36.8,,563609000,
280322,1,57.0,,34931100,
5694,1,45.7,,26228000,
75058,1,51.6,,39864400,
9355,1,42.8,,1502480000,
7137,4,33.599875,0.2828428229600293,483882250,72586610.27753901
71006,1,39.5,,3547270000,
48852,1,38.6,,6054610000,
38041,1,22.0,,466227000,
340076,1,39.7,,5335600000,
161865,1,35.5391,,1368170000,
157056,1,39.4,,167893000,
1522114,1,35.1,,12693700,
1266862,1,41.2484,,748564000,
1132045,1,35.0,,1072670000,
101992,1,37.9,,190314000,
267567,1,45.3964,,64991900,
197809,1,38.5,,153760000,
183749,2,38.45,1.0606601717798212,3954379999.5,227193408.08813095
464970,1,43.2014,,1448630000,
1749249,1,61.2,,43429400,
743375,1,31.5,,208026000,
33203,11,58.57844545454545,0.3824915250398023,37889845.45454545,1438936.050256325
6347,1,34.7,,499544000,
44685,1,33.9588,,2028860000,
37425,1,46.3592,,325572000,
356393,3,33.68286666666667,0.189791078118369,1466793333.3333333,180950204.56836554
347893,1,35.4,,415364000,
347889,1,37.0,,348971000,
3041873,2,48.93925,0.08591347391416375,53115150,1388687.0075722607
398673,2,48.7,0.282842712474618,38199300,411536.1466505707
108892,1,47.6,,31641400,
1580867,1,48.3,,28542400,
746018,1,36.5783,,257692000,
129314,3,52.43333333333334,0.7371114795831991,51118266.666666664,4323017.817836671
571359,1,35.0,,342307000,
441047,2,32.0,0.1414213562373115,154566900,180962908.8626175
34485,2,41.9,1.2727922061357835,527741000,711984403.7631724
40633,2,31.4,0.5656854249492386,44019250,9073947.76957637
149040,1,47.6,,48876300,
1215355,1,52.7,,35489100,
114771,1,52.8,,35537800,
112498,2,51.15,0.3535533905932738,31277450,1382323.0465415819
454130,6,51.1,0.06324555320336848,40422933.333333336,453480.9661569785
1580837,1,44.6,,33427999,
633669,1,48.1,,30717900,
764597,1,54.4,,47123600,
1580842,1,49.2,,28417600,
67622,2,55.7,0.0,34155750,162846.6917072619
48697,3,47.3,0.09999999999999787,34859900,1144945.7236043985
1305733,2,60.55,0.07071067811865575,18190750,1700803.9407880027
401625,1,54.9,,26090100,
4781,5,47.019999999999996,4.978654436692708,127063580,119681966.38880897
45286,1,40.1301,,8922520,
1712568,1,52.8,,31475100,
1028407,2,50.9,0.1414213562373115,42735550,187878.27176126567
145971,2,47.1524,0.6330019905181993,61100300,3314492.326133823
115229,1,40.1,,1209270000,
1051616,8,55.0246875,0.2645574711394766,33395699.875,783047.9832224181
941254,1,33.1,,151881000,
1094192,2,41.96355,1.0798227655499748,935050000,194624070.45378533
366454,1,41.7,,1025230000,
218706,1,34.0,,208911000,
210372,2,37.349999999999994,0.6363961030678917,741840500,59462730.55032034
192010,2,48.5,0.282842712474623,47451300,1638507.8333654678
3605,1,33.8,,432755000,
5078,3,47.56666666666666,0.37859388972001956,28712433.333333332,564493.5104439495
1209931,1,52.8,,48373400,
306554,6,48.56666666666666,8.852043078672102,50724100,541397.8758731881
703756,2,52.1,0.565685424949236,49825250,917753.89130202
128442,11,46.50161818181818,0.2809996505982952,37011227.27272727,996421.4631278364
196109,1,57.1,,38835000,
1714833,1,44.7,,119028000,
41045,5,53.1,0.809320702811931,37876940,2666372.442664378
321146,1,47.9,,47119500,
113226,1,44.0,,60439200,
43782,1,36.5173,,711049000,
299123,3,42.008966666666666,1.707296460294266,1071620000,19745442.512134288
39329,1,38.8585,,795076000,
9675,1,42.471,,2437410000,
9009,1,40.6,,1045280000,
749589,11,52.56363636363636,0.10269106361049556,34666909.09090909,954851.9628241286
71168,1,48.2,,559983000,
51298,2,43.19995,7.07106781210021e-05,2148635000,206241834.86868033
120794,7,42.0907,0.29933052522810705,1079106142.857143,248683719.2717077
120566,1,34.2,,903120000,
115122,1,40.6,,1212280000,
174628,1,37.0997,,462505000,
100190,3,41.4,0.5291502622129189,963032666.6666666,627759807.4792088
74825,1,37.3,,1195150000,
173701,1,31.6,,667839000,
155132,1,35.0007,,652797000,
106141,1,39.021,,613383000,
367197,1,45.1,,395092000,
315492,3,41.0363,0.059694304585948814,579273000,56940576.63037845
182084,2,32.91055,0.06427600640986061,595967500,18412353.47531651
166010,3,36.733333333333334,0.6506407098647696,123815000,14360746.951325338
264483,12,47.50833333333333,0.5743903223629759,18934583.25,940485.7128117968
40077,1,31.8,,287490000,
1618205,1,40.2034,,125635000,
89491,1,49.5359,,22032800,
27987,1,24.2,,8493640,
286661,1,51.9443,,18987100,
291302,1,42.4,,1803100000,
520822,1,32.9,,291258000,
456900,1,35.3,,299846000,
471704,1,36.0,,369079000,
34720,1,34.7,,291747000,
176248,1,41.2,,2197490000,
932028,1,39.6,,1065050000,
46745,2,39.8631,0.05218448045156617,492369000,106775952.38629343
641309,1,32.79,,683589,
192314,1,36.0,,304539000,
38668,2,41.96205,0.08237794000823423,3110535000,60040436.79054975
37046,1,42.2,,1346190000,
36188,1,25.4,,829466000,
323898,1,43.5009,,1544630000,
27699,1,31.2,,1463020000,
243562,1,41.5678,,1333860000,
1802957,1,47.6,,50693600,
82521,1,58.2,,24872200,
82514,1,58.5,,24510900,
489715,2,36.2,0.14142135623730648,12330800,13859.29291125633
45558,2,49.349999999999994,0.07071067811865575,12037150,197494.9239854027
45354,5,43.42702,0.1362770413532658,13066160,59142.14233522489
49334,2,38.95,1.0606601717798212,10603950,156906.99474529488
45790,2,37.55,0.3535533905932738,13286500,152735.06473629427
1633207,1,51.6,,48230000,
36022,8,44.4364,0.20683939939686768,12181487.5,333762.76620848954
